date,nav_value,shares,Non-FV NAV
2000-12-15,20.807084,4387507.5,--
2000-12-14,21.129556,4387507.5,--
2000-12-13,21.364656,4387507.5,--
2000-12-12,21.549176,4387507.5,--
2000-12-11,21.951104,4350007.5,--
2000-12-08,21.873344,4350007.5,--
2000-12-07,21.971888,4350007.5,--
2000-12-06,22.131868,4350007.5,--
2000-12-05,21.707748,4350007.5,--
2000-12-04,21.539,4350007.5,--
2000-12-01,21.587212,4350007.5,--
2000-11-30,21.797196,4350007.5,--
2000-11-29,21.832008,4350007.5,--
2000-11-28,21.980892,4350007.5,--
2000-11-27,21.785736,4350007.5,--
2000-11-24,21.2903,4350007.5,--
2000-11-22,21.451472,4350007.5,--
2000-11-21,21.671272,4350007.5,--
2000-11-20,22.079236,4350007.5,--
2000-11-17,21.914872,4350007.5,--
2000-11-16,21.690412,4350007.5,--
2000-11-15,21.940808,4350007.5,--
2000-11-14,22.170032,4350007.5,--
2000-11-13,21.897772,4350007.5,--
2000-11-10,22.403648,4350007.5,--
2000-11-09,22.433852,4350007.5,--
2000-11-08,22.59068,4350007.5,--
2000-11-07,22.77604,4350007.5,--
2000-11-06,22.774,4256257.5,--
2000-11-03,22.580696,4256257.5,--
2000-11-02,22.16784,4162507.5,--
2000-11-01,22.476352,4162507.5,--
2000-10-31,22.38766,4162507.5,--
2000-10-30,22.974952,4162507.5,--
2000-10-27,23.478216,4162507.5,--
2000-10-26,23.656764,4162507.5,--
2000-10-25,23.657292,4162507.5,--
2000-10-24,23.385,4162507.5,--
2000-10-23,23.284048,4162507.5,--
2000-10-20,23.1671,4162507.5,--
2000-10-19,22.96924,4162507.5,--
2000-10-18,22.893892,4162507.5,--
2000-10-17,22.720448,4162507.5,--
2000-10-16,22.725276,4162507.5,--
2000-10-13,22.2047,4162507.5,--
2000-10-12,21.8116,4162507.5,--
2000-10-11,21.03672,4162507.5,--
2000-10-10,21.011504,4162507.5,--
2000-10-09,20.85542,4162507.5,--
2000-10-06,20.947784,4162507.5,--
2000-10-05,20.777024,4162507.5,--
2000-10-04,20.852684,4162507.5,--
2000-10-03,20.916912,4162507.5,--
2000-10-02,20.736052,4162507.5,--
2000-09-29,21.063,4162507.5,--
2000-09-28,21.297112,4162507.5,--
2000-09-27,21.562928,4162507.5,--
2000-09-26,21.836564,4162507.5,--
2000-09-25,21.901864,4162507.5,--
2000-09-22,21.94688,4162507.5,--
2000-09-21,22.285564,4162507.5,--
2000-09-20,22.328124,4162507.5,--
2000-09-19,22.062168,4162507.5,--
2000-09-18,22.068416,4162507.5,--
2000-09-15,22.4679,4162507.5,--
2000-09-14,22.338688,4162507.5,--
2000-09-13,22.205216,4162507.5,--
2000-09-12,21.760844,4162507.5,--
2000-09-11,21.6715,4162507.5,--
2000-09-08,22.095496,4162507.5,--
2000-09-07,22.198424,4162507.5,--
2000-09-06,22.414568,4162507.5,--
2000-09-05,22.41696,4162507.5,--
2000-09-01,22.933344,4162507.5,--
2000-08-31,23.836328,4162507.5,--
2000-08-30,23.836828,4162507.5,--
2000-08-29,23.885328,4162507.5,--
2000-08-28,23.791464,4162507.5,--
2000-08-25,23.89086,4162507.5,--
2000-08-24,24.032508,4162507.5,--
2000-08-23,24.446432,4162507.5,--
2000-08-22,24.46992,4162507.5,--
2000-08-21,24.566612,4162507.5,--
2000-08-18,24.898504,4162507.5,--
2000-08-17,24.99632,4162507.5,--
2000-08-16,24.588656,4162507.5,--
2000-08-15,24.46366,4162507.5,--
2000-08-14,24.227696,4162507.5,--
2000-08-11,24.239504,4162507.5,--
2000-08-10,24.503756,4162507.5,--
2000-08-09,24.8405,4162507.5,--
2000-08-08,25.038024,4162507.5,--
2000-08-07,24.69746,4162507.5,--
2000-08-04,24.782472,4181257.5,--
2000-08-03,24.694936,4181257.5,--
2000-08-02,24.476308,4181257.5,--
2000-08-01,24.5235,4181257.5,--
2000-07-31,24.290692,4181257.5,--
2000-07-28,24.307028,4181257.5,--
2000-07-27,24.607004,4181257.5,--
